TrueSpecies,subject_id,DateTimeLub,File,season,Classifications,n_different_classifications,n_wrong_classifications
['impala'],84353512,2021-10-26 17:51:45,Site_35_part4_IMG_3045,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84353537,2021-10-26 17:52:20,Site_35_part4_IMG_3070,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['elephant'],84353567,2021-10-26 20:49:19,Site_35_part4_IMG_3100,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['impala'],84353647,2021-10-27 06:35:45,Site_35_part4_IMG_3184,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84353651,2021-10-27 06:35:50,Site_35_part4_IMG_3188,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84353679,2021-10-27 06:41:16,Site_35_part4_IMG_3222,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84353693,2021-10-27 07:02:42,Site_35_part4_IMG_3238,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84353716,2021-10-27 14:07:54,Site_35_part4_IMG_3264,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84353724,2021-10-27 14:08:33,Site_35_part4_IMG_3272,2,"[['dikdik'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['dikdik'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",2,3
['impala'],84353726,2021-10-27 14:10:04,Site_35_part4_IMG_3275,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84353728,2021-10-27 14:10:05,Site_35_part4_IMG_3277,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84353731,2021-10-27 14:10:08,Site_35_part4_IMG_3280,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['dikdik'],84353770,2021-10-28 04:02:46,Site_35_part4_IMG_3324,2,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['impala'], ['dikdik'], ['dikdik']]",2,1
['guineafowlvulturine'],84353780,2021-10-28 06:28:33,Site_35_part4_IMG_3335,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84353793,2021-10-28 06:28:54,Site_35_part4_IMG_3348,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['giraffe'],84353811,2021-10-28 17:14:02,Site_35_part4_IMG_3366,2,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['giraffe'],84353815,2021-10-28 17:14:07,Site_35_part4_IMG_3370,2,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['giraffe'],84353817,2021-10-28 17:14:09,Site_35_part4_IMG_3372,2,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['giraffe'],84353818,2021-10-28 17:21:12,Site_35_part4_IMG_3375,2,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['giraffe'],84353827,2021-10-28 17:21:28,Site_35_part4_IMG_3385,2,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['giraffe'],84353829,2021-10-28 17:21:30,Site_35_part4_IMG_3387,2,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['elephant'],84353858,2021-10-29 02:28:42,Site_35_part4_IMG_3420,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84353859,2021-10-29 02:28:43,Site_35_part4_IMG_3421,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84353900,2021-10-29 03:27:23,Site_35_part4_IMG_3468,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84353925,2021-10-29 03:31:38,Site_35_part4_IMG_3494,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84353960,2021-10-29 08:35:13,Site_35_part4_IMG_3538,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84353966,2021-10-29 08:36:43,Site_35_part4_IMG_3544,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84353972,2021-10-29 08:36:49,Site_35_part4_IMG_3550,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['dikdik'],84353994,2021-10-30 04:20:57,Site_35_part4_IMG_3577,2,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['hippo'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",2,1
['impala'],84354030,2021-10-30 06:03:23,Site_35_part4_IMG_3613,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84354054,2021-10-30 06:04:17,Site_35_part4_IMG_3642,2,"[['dikdik'], ['impala'], ['impala'], ['baboon', 'impala'], ['impala'], ['impala'], ['dikdik'], ['impala'], ['impala'], ['impala'], ['impala']]",3,3
['impala'],84354064,2021-10-30 18:35:47,Site_35_part4_IMG_3654,2,"[['impala'], ['impala'], ['guineafowlhelmeted'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",2,1
['giraffe'],84354143,2021-10-31 21:08:25,Site_35_part4_IMG_3743,2,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['giraffe'],84354144,2021-10-31 21:08:26,Site_35_part4_IMG_3744,2,"[['giraffe'], ['giraffe'], ['camel'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",2,1
['elephant'],84354158,2021-11-01 01:59:28,Site_35_part4_IMG_3762,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354159,2021-11-01 01:59:37,Site_35_part4_IMG_3763,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354163,2021-11-01 01:59:52,Site_35_part4_IMG_3767,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354169,2021-11-01 01:59:59,Site_35_part4_IMG_3773,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354170,2021-11-01 02:00:01,Site_35_part4_IMG_3774,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354185,2021-11-01 02:00:18,Site_35_part4_IMG_3789,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354200,2021-11-01 02:00:38,Site_35_part4_IMG_3804,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354203,2021-11-01 02:00:43,Site_35_part4_IMG_3807,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354208,2021-11-01 02:00:48,Site_35_part4_IMG_3812,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354214,2021-11-01 02:01:24,Site_35_part4_IMG_3818,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354229,2021-11-01 05:05:03,Site_35_part4_IMG_3836,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354231,2021-11-01 05:05:05,Site_35_part4_IMG_3838,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['dikdik'],84354238,2021-11-01 06:23:12,Site_35_part4_IMG_3845,2,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['impala'],84354275,2021-11-01 14:17:43,Site_35_part4_IMG_3919,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84354299,2021-11-01 15:43:46,Site_35_part4_IMG_3951,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84354314,2021-11-01 15:53:07,Site_35_part4_IMG_3968,2,"[['dikdik'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",2,1
['impala'],84354319,2021-11-01 15:55:17,Site_35_part4_IMG_3974,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84354336,2021-11-01 18:05:33,Site_35_part4_IMG_3993,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84354341,2021-11-01 18:05:41,Site_35_part4_IMG_3998,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84354366,2021-11-01 18:07:50,Site_35_part4_IMG_4026,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84354404,2021-11-01 18:11:01,Site_35_part4_IMG_4065,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['guineafowlvulturine'],84354429,2021-11-02 06:27:56,Site_35_part4_IMG_4091,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84354438,2021-11-02 06:28:30,Site_35_part4_IMG_4100,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84354442,2021-11-02 06:37:54,Site_35_part4_IMG_4105,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84354461,2021-11-02 06:38:57,Site_35_part4_IMG_4124,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84354463,2021-11-02 06:38:59,Site_35_part4_IMG_4126,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['hare'],84354508,2021-11-03 20:34:14,Site_35_part4_IMG_4175,2,"[['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare']]",1,0
['hare'],84354518,2021-11-03 20:58:29,Site_35_part4_IMG_4186,2,"[['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare'], ['hare']]",1,0
['elephant'],84354525,2021-11-03 21:54:04,Site_35_part4_IMG_4193,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354526,2021-11-03 21:54:04,Site_35_part4_IMG_4194,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354533,2021-11-03 22:03:11,Site_35_part4_IMG_4202,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354579,2021-11-03 23:10:06,Site_35_part4_IMG_4257,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354599,2021-11-03 23:23:35,Site_35_part4_IMG_4277,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354609,2021-11-03 23:48:17,Site_35_part4_IMG_4290,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354616,2021-11-03 23:48:24,Site_35_part4_IMG_4297,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354619,2021-11-03 23:48:27,Site_35_part4_IMG_4300,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354620,2021-11-03 23:49:53,Site_35_part4_IMG_4301,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354625,2021-11-03 23:49:57,Site_35_part4_IMG_4306,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354626,2021-11-03 23:49:59,Site_35_part4_IMG_4307,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354628,2021-11-03 23:50:01,Site_35_part4_IMG_4309,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['livestock', 'elephant']]",2,1
['elephant'],84354650,2021-11-04 01:17:33,Site_35_part4_IMG_4336,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354652,2021-11-04 01:18:04,Site_35_part4_IMG_4340,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354653,2021-11-04 01:18:05,Site_35_part4_IMG_4341,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354661,2021-11-04 01:18:14,Site_35_part4_IMG_4349,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354669,2021-11-04 01:18:22,Site_35_part4_IMG_4357,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354670,2021-11-04 01:18:23,Site_35_part4_IMG_4358,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354685,2021-11-04 01:18:38,Site_35_part4_IMG_4373,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354686,2021-11-04 01:18:39,Site_35_part4_IMG_4374,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354687,2021-11-04 01:18:40,Site_35_part4_IMG_4375,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354706,2021-11-04 12:31:35,Site_35_part4_IMG_4407,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],84354709,2021-11-04 12:45:35,Site_35_part4_IMG_4411,2,"[['elephant'], ['elephant'], ['elephant'], ['guineafowlhelmeted'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['impala'], ['elephant'], ['elephant']]",3,2
['guineafowlvulturine'],84354718,2021-11-04 13:00:41,Site_35_part4_IMG_4425,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],84354722,2021-11-04 13:01:16,Site_35_part4_IMG_4429,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['impala'],84354765,2021-11-04 18:34:53,Site_35_part4_IMG_4477,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84354775,2021-11-04 18:35:25,Site_35_part4_IMG_4488,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84354781,2021-11-04 18:35:31,Site_35_part4_IMG_4494,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84354833,2021-11-04 18:36:54,Site_35_part4_IMG_4546,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84354839,2021-11-04 18:37:00,Site_35_part4_IMG_4552,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84354850,2021-11-04 18:37:20,Site_35_part4_IMG_4563,2,"[['impala'], ['impala'], ['impala'], ['dikdik'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",2,1
['impala'],84354854,2021-11-04 18:37:24,Site_35_part4_IMG_4567,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84354856,2021-11-04 18:37:26,Site_35_part4_IMG_4569,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84354864,2021-11-04 18:37:38,Site_35_part4_IMG_4577,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['giraffe'],84354928,2021-11-05 08:08:33,Site_35_part4_IMG_4645,2,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['giraffe'],84354933,2021-11-05 08:08:44,Site_35_part4_IMG_4650,2,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['giraffe'],84354946,2021-11-05 08:09:07,Site_35_part4_IMG_4663,2,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['giraffe'],84354949,2021-11-05 08:09:09,Site_35_part4_IMG_4666,2,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['elephant'],84354962,2021-11-05 10:31:26,Site_35_part4_IMG_4683,2,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['impala'],84355074,2021-11-05 17:09:30,Site_35_part4_IMG_4796,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['guineafowlvulturine'],84355081,2021-11-05 17:31:10,Site_35_part4_IMG_4803,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['impala'],84355082,2021-11-05 17:50:42,Site_35_part4_IMG_4804,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],84355103,2021-11-06 06:32:48,Site_35_part4_IMG_4830,2,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['guineafowlvulturine'],84355125,2021-11-06 15:40:43,Site_35_part4_IMG_4856,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],84355129,2021-11-06 15:42:00,Site_35_part4_IMG_4860,2,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['dikdik'],84355138,2021-11-06 15:43:49,Site_35_part4_IMG_4871,2,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
