,Unnamed: 0,subject_id,File,species,n_classes_no_na
66549,66550,70520138,Site_26_part2_RCNX2735.JPG,zebraplains,1
158669,158670,84385603,Site_87_part5_IMG_0240.jpg,zebraplains,1
38150,38151,70476545,Site_68_part1_IMG_2195.jpg,zebraplains,1
38191,38192,70476588,Site_68_part1_IMG_2238.jpg,zebraplains,1
67415,67416,70521463,Site_26_part2_RCNX4069.JPG,zebraplains,1
105765,105766,77685495,Site_84_part1_RCNX0169.JPG,zebraplains,1
155324,155325,84374372,Site_86_part6_IMG_1174.jpg,zebraplains,1
57478,57479,70506218,Site_18_part1_IMG_3226.jpg,zebraplains,1
39458,39459,70477946,Site_69_part1_IMG_7795.jpg,zebraplains,1
106134,106135,77686240,Site_84_part2_RCNX0425.JPG,zebraplains,1
161596,161597,84391098,Site_89_part7_RCNX0146.jpg,zebraplains,1
20864,20865,70455865,Site_53_part1_IMG_0578.jpg,zebraplains,1
66360,66361,70519943,Site_26_part2_RCNX2230.JPG,zebraplains,1
105085,105086,77684678,Site_82_part1_IMG_2324.jpg,zebraplains,1
66683,66684,70520277,Site_26_part2_RCNX2874.JPG,zebraplains,1
67291,67292,70521214,Site_26_part2_RCNX3820.JPG,zebraplains,1
66559,66560,70520151,Site_26_part2_RCNX2748.JPG,zebraplains,1
21750,21751,70456843,Site_54_part1_IMG_1540.jpg,zebraplains,1
81249,81250,70543694,Site_30_part3_RCNX0244.JPG,zebraplains,1
42819,42820,70481640,Site_70_part1_IMG_6932.jpg,zebraplains,1
106582,106583,77687058,Site_84_part2_RCNX1043.JPG,zebraplains,1
32781,32782,70470576,Site_63_part5_RCNX0319.JPG,zebraplains,1
158550,158551,84385378,Site_87_part5_IMG_0120.jpg,zebraplains,1
158743,158744,84385711,Site_87_part5_IMG_0315.jpg,zebraplains,1
126858,126859,77752486,Site_100_part1_IMG_1861.jpg,zebraplains,1
157895,157896,84384552,Site_87_part4_IMG_9451.jpg,zebraplains,1
161292,161293,84390446,Site_89_part6_RCNX0382.jpg,zebraplains,1
37890,37891,70476283,Site_68_part1_IMG_1933.jpg,zebraplains,1
157917,157918,84384574,Site_87_part4_IMG_9473.jpg,zebraplains,1
158406,158407,84385071,Site_87_part4_IMG_9971.jpg,zebraplains,1
104675,104676,77684230,Site_82_part1_IMG_1617.jpg,zebraplains,1
90652,90653,77667058,Site_74_part2_IMG_6781.jpg,zebraplains,1
121751,121752,77716241,Site_96_part1_IMG_0444.jpg,zebraplains,1
88191,88192,71558498,Site_68_part1_IMG_1422.jpg,zebraplains,1
73310,73311,70532023,Site_28_part1_RCNX5189.JPG,zebraplains,1
117624,117625,77707541,Site_94_part1_IMG_4072.jpg,zebraplains,1
37932,37933,70476325,Site_68_part1_IMG_1975.jpg,zebraplains,1
67399,67400,70521377,Site_26_part2_RCNX3983.JPG,zebraplains,1
158629,158630,84385536,Site_87_part5_IMG_0199.jpg,zebraplains,1
43159,43160,70481999,Site_70_part1_IMG_7408.jpg,zebraplains,1
23802,23803,70459257,Site_56_part1_RCNX0104.JPG,zebraplains,1
153911,153912,84372862,Site_84_part3_RCNX0095.jpg,zebraplains,1
38312,38313,70476711,Site_68_part1_IMG_2361.jpg,zebraplains,1
38096,38097,70476491,Site_68_part1_IMG_2141.jpg,zebraplains,1
105018,105019,77684607,Site_82_part1_IMG_2233.jpg,zebraplains,1
143635,143636,84361952,Site_77_part9_IMG_6109.jpg,zebraplains,1
68999,69000,70524479,Site_26_part3_RCNX4255.JPG,zebraplains,1
38447,38448,70476854,Site_68_part1_IMG_2559.jpg,zebraplains,1
23888,23889,70459355,Site_56_part1_RCNX0216.JPG,zebraplains,1
106127,106128,77686230,Site_84_part2_RCNX0418.JPG,zebraplains,1
106150,106151,77686264,Site_84_part2_RCNX0441.JPG,zebraplains,1
39045,39046,70477487,Site_69_part1_IMG_6437.jpg,zebraplains,1
72396,72397,70529973,Site_28_part1_RCNX1319.JPG,zebraplains,1
158290,158291,84384954,Site_87_part4_IMG_9854.jpg,zebraplains,1
156822,156823,84383256,Site_87_part4_IMG_4899.jpg,zebraplains,1
39261,39262,70477717,Site_69_part1_IMG_6920.jpg,zebraplains,1
21694,21695,70456784,Site_54_part1_IMG_1145.jpg,zebraplains,1
104281,104282,77683810,Site_82_part1_IMG_0811.jpg,zebraplains,1
64006,64007,70517289,Site_25_part1_IMG_3447.jpg,zebraplains,1
105807,105808,77685570,Site_84_part1_RCNX0254.JPG,zebraplains,1
67329,67330,70521259,Site_26_part2_RCNX3865.JPG,zebraplains,1
138092,138093,84356040,Site_35_part4_IMG_5891.jpg,zebraplains,1
39025,39026,70477467,Site_69_part1_IMG_6417.jpg,zebraplains,1
38277,38278,70476674,Site_68_part1_IMG_2324.jpg,zebraplains,1
48336,48337,70488170,Site_77_part1_IMG_8104.jpg,zebraplains,1
160863,160864,84389485,Site_89_part5_RCNX0063.jpg,zebraplains,1
38542,38543,70476954,Site_68_part1_IMG_2678.jpg,zebraplains,1
37983,37984,70476377,Site_68_part1_IMG_2027.jpg,zebraplains,1
106785,106786,77687397,Site_84_part2_RCNX1296.JPG,zebraplains,1
21743,21744,70456836,Site_54_part1_IMG_1533.jpg,zebraplains,1
116522,116523,77704727,Site_89_part1_RCNX0506.JPG,zebraplains,1
158598,158599,84385479,Site_87_part5_IMG_0168.jpg,zebraplains,1
108681,108682,77690940,Site_85_part6_IMG_2590.jpg,zebraplains,1
105996,105997,77685973,Site_84_part2_RCNX0244.JPG,zebraplains,1
72484,72485,70530094,Site_28_part1_RCNX1525.JPG,zebraplains,1
39175,39176,70477627,Site_69_part1_IMG_6830.jpg,zebraplains,1
34520,34521,70472490,Site_65_part2_IMG_1605.jpg,zebraplains,1
158432,158433,84385097,Site_87_part4_IMG_9997.jpg,zebraplains,1
160093,160094,84387668,Site_87_part5_IMG_3534.jpg,zebraplains,1
158533,158534,84385348,Site_87_part5_IMG_0103.jpg,zebraplains,1
158422,158423,84385087,Site_87_part4_IMG_9987.jpg,zebraplains,1
37687,37688,70476077,Site_68_part1_IMG_1727.jpg,zebraplains,1
66595,66596,70520187,Site_26_part2_RCNX2784.JPG,zebraplains,1
159768,159769,84387066,Site_87_part5_IMG_3207.jpg,zebraplains,1
34522,34523,70472492,Site_65_part2_IMG_1607.jpg,zebraplains,1
66579,66580,70520171,Site_26_part2_RCNX2768.JPG,zebraplains,1
161298,161299,84390456,Site_89_part6_RCNX0388.jpg,zebraplains,1
66771,66772,70520365,Site_26_part2_RCNX2964.JPG,zebraplains,1
157887,157888,84384544,Site_87_part4_IMG_9443.jpg,zebraplains,1
153274,153275,84372199,Site_83_part3_IMG_2558.jpg,zebraplains,1
67744,67745,70522530,Site_26_part2_RCNX5152.JPG,zebraplains,1
67625,67626,70522344,Site_26_part2_RCNX4966.JPG,zebraplains,1
66612,66613,70520204,Site_26_part2_RCNX2801.JPG,zebraplains,1
38100,38101,70476495,Site_68_part1_IMG_2145.jpg,zebraplains,1
104700,104701,77684257,Site_82_part1_IMG_1645.jpg,zebraplains,1
73201,73202,70531735,Site_28_part1_RCNX4208.JPG,zebraplains,1
63830,63831,70517097,Site_25_part1_IMG_3132.jpg,zebraplains,1
160118,160119,84387712,Site_87_part5_IMG_3559.jpg,zebraplains,1
72403,72404,70529982,Site_28_part1_RCNX1367.JPG,zebraplains,1
67222,67223,70521130,Site_26_part2_RCNX3736.JPG,zebraplains,1
124909,124910,77747152,Site_97_part1_IMG_2765.jpg,zebraplains,1
60087,60088,70509612,Site_23_part1_IMG_0162.jpg,zebraplains,1
64652,64653,70517956,Site_25_part1_IMG_5717.jpg,zebraplains,1
66591,66592,70520183,Site_26_part2_RCNX2780.JPG,zebraplains,1
106201,106202,77686339,Site_84_part2_RCNX0509.JPG,zebraplains,1
39459,39460,70477948,Site_69_part1_IMG_7797.jpg,zebraplains,1
66381,66382,70519965,Site_26_part2_RCNX2252.JPG,zebraplains,1
37729,37730,70476119,Site_68_part1_IMG_1769.jpg,zebraplains,1
81175,81176,70543549,Site_30_part3_RCNX0151.JPG,zebraplains,1
90202,90203,77666122,Site_35_part3_IMG_6105.jpg,zebraplains,1
73387,73388,70532245,Site_28_part1_RCNX5496.JPG,zebraplains,1
74796,74797,70534481,Site_28_part1_RCNX8798.JPG,zebraplains,1
74738,74739,70534422,Site_28_part1_RCNX8739.JPG,zebraplains,1
153652,153653,84372595,Site_83_part3_IMG_2980.jpg,zebraplains,1
160176,160177,84387810,Site_87_part5_IMG_3617.jpg,zebraplains,1
156859,156860,84383319,Site_87_part4_IMG_4938.jpg,zebraplains,1
157825,157826,84384482,Site_87_part4_IMG_9381.jpg,zebraplains,1
78269,78270,70539230,Site_30_part1_RCNX1730.JPG,zebraplains,1
105970,105971,77685932,Site_84_part2_RCNX0217.JPG,zebraplains,1
159799,159800,84387122,Site_87_part5_IMG_3238.jpg,zebraplains,1
37719,37720,70476109,Site_68_part1_IMG_1759.jpg,zebraplains,1
67108,67109,70520996,Site_26_part2_RCNX3602.JPG,zebraplains,1
60118,60119,70509643,Site_23_part1_IMG_0193.jpg,zebraplains,1
161602,161603,84391107,Site_89_part7_RCNX0153.jpg,zebraplains,1
66494,66495,70520081,Site_26_part2_RCNX2376.JPG,zebraplains,1
60125,60126,70509650,Site_23_part1_IMG_0200.jpg,zebraplains,1
78348,78349,70539312,Site_30_part1_RCNX1831.JPG,zebraplains,1
67389,67390,70521354,Site_26_part2_RCNX3960.JPG,zebraplains,1
38158,38159,70476554,Site_68_part1_IMG_2204.jpg,zebraplains,1
106523,106524,77686963,Site_84_part2_RCNX0961.JPG,zebraplains,1
90297,90298,77666222,Site_74_part1_IMG_3334.jpg,zebraplains,1
159766,159767,84387063,Site_87_part5_IMG_3205.jpg,zebraplains,1
104712,104713,77684270,Site_82_part1_IMG_1659.jpg,zebraplains,1
38591,38592,70477004,Site_68_part1_IMG_2728.jpg,zebraplains,1
43310,43311,70482165,Site_70_part1_IMG_8355.jpg,zebraplains,1
158154,158155,84384817,Site_87_part4_IMG_9717.jpg,zebraplains,1
106519,106520,77686957,Site_84_part2_RCNX0956.JPG,zebraplains,1
160026,160027,84387543,Site_87_part5_IMG_3466.jpg,zebraplains,1
145492,145493,84363925,Site_77_part10_IMG_2572.jpg,zebraplains,1
67571,67572,70522243,Site_26_part2_RCNX4865.JPG,zebraplains,1
105810,105811,77685575,Site_84_part1_RCNX0257.JPG,zebraplains,1
66898,66899,70520607,Site_26_part2_RCNX3213.JPG,zebraplains,1
158457,158458,84385206,Site_87_part5_IMG_0023.jpg,zebraplains,1
160147,160148,84387761,Site_87_part5_IMG_3588.jpg,zebraplains,1
43077,43078,70481917,Site_70_part1_IMG_7307.jpg,zebraplains,1
137338,137339,84355251,Site_35_part4_IMG_4992.jpg,zebraplains,1
67718,67719,70522503,Site_26_part2_RCNX5125.JPG,zebraplains,1
39060,39061,70477502,Site_69_part1_IMG_6452.jpg,zebraplains,1
60058,60059,70509581,Site_23_part1_IMG_0131.jpg,zebraplains,1
67598,67599,70522292,Site_26_part2_RCNX4914.JPG,zebraplains,1
43147,43148,70481987,Site_70_part1_IMG_7394.jpg,zebraplains,1
39297,39298,70477758,Site_69_part1_IMG_7361.jpg,zebraplains,1
138115,138116,84356065,Site_35_part4_IMG_5920.jpg,zebraplains,1
21761,21762,70456855,Site_54_part1_IMG_1602.jpg,zebraplains,1
105811,105812,77685577,Site_84_part1_RCNX0258.JPG,zebraplains,1
160076,160077,84387637,Site_87_part5_IMG_3516.jpg,zebraplains,1
35129,35130,70473149,Site_66_part1_IMG_1922.jpg,zebraplains,1
72543,72544,70530180,Site_28_part1_RCNX1590.JPG,zebraplains,1
66865,66866,70520542,Site_26_part2_RCNX3148.JPG,zebraplains,1
160038,160039,84387568,Site_87_part5_IMG_3478.jpg,zebraplains,1
66504,66505,70520091,Site_26_part2_RCNX2386.JPG,zebraplains,1
67173,67174,70521073,Site_26_part2_RCNX3679.JPG,zebraplains,1
138108,138109,84356058,Site_35_part4_IMG_5911.jpg,zebraplains,1
67483,67484,70521713,Site_26_part2_RCNX4335.JPG,zebraplains,1
153599,153600,84372538,Site_83_part3_IMG_2923.jpg,zebraplains,1
153286,153287,84372211,Site_83_part3_IMG_2571.jpg,zebraplains,1
21717,21718,70456809,Site_54_part1_IMG_1490.jpg,zebraplains,1
157781,157782,84384438,Site_87_part4_IMG_9337.jpg,zebraplains,1
67155,67156,70521054,Site_26_part2_RCNX3660.JPG,zebraplains,1
60317,60318,70509866,Site_23_part1_IMG_0626.jpg,zebraplains,1
72411,72412,70529992,Site_28_part1_RCNX1375.JPG,zebraplains,1
43164,43165,70482004,Site_70_part1_IMG_7413.jpg,zebraplains,1
67915,67916,70522802,Site_26_part2_RCNX7078.JPG,zebraplains,1
106204,106205,77686344,Site_84_part2_RCNX0512.JPG,zebraplains,1
106329,106330,77686608,Site_84_part2_RCNX0676.JPG,zebraplains,1
159948,159949,84387398,Site_87_part5_IMG_3388.jpg,zebraplains,1
38071,38072,70476465,Site_68_part1_IMG_2115.jpg,zebraplains,1
138279,138280,84356234,Site_35_part4_IMG_6109.jpg,zebraplains,1
106575,106576,77687047,Site_84_part2_RCNX1035.JPG,zebraplains,1
67041,67042,70520916,Site_26_part2_RCNX3522.JPG,zebraplains,1
67070,67071,70520953,Site_26_part2_RCNX3559.JPG,zebraplains,1
39255,39256,70477711,Site_69_part1_IMG_6914.jpg,zebraplains,1
155332,155333,84374381,Site_86_part6_IMG_1184.jpg,zebraplains,1
154247,154248,84373225,Site_84_part6_RCNX0427.jpg,zebraplains,1
104721,104722,77684279,Site_82_part1_IMG_1669.jpg,zebraplains,1
38014,38015,70476408,Site_68_part1_IMG_2058.jpg,zebraplains,1
66644,66645,70520237,Site_26_part2_RCNX2834.JPG,zebraplains,1
106825,106826,77687465,Site_84_part2_RCNX1342.JPG,zebraplains,1
159734,159735,84387004,Site_87_part5_IMG_3172.jpg,zebraplains,1
38548,38549,70476960,Site_68_part1_IMG_2684.jpg,zebraplains,1
60321,60322,70509875,Site_23_part1_IMG_0635.jpg,zebraplains,1
66401,66402,70519986,Site_26_part2_RCNX2276.JPG,zebraplains,1
105990,105991,77685964,Site_84_part2_RCNX0237.JPG,zebraplains,1
72575,72576,70530228,Site_28_part1_RCNX1622.JPG,zebraplains,1
39183,39184,70477635,Site_69_part1_IMG_6838.jpg,zebraplains,1
160050,160051,84387590,Site_87_part5_IMG_3490.jpg,zebraplains,1
157912,157913,84384569,Site_87_part4_IMG_9468.jpg,zebraplains,1
42824,42825,70481645,Site_70_part1_IMG_6937.jpg,zebraplains,1
76276,76277,70536070,Site_29_part2_RCNX0167.JPG,zebraplains,1
64963,64964,70518297,Site_25_part2_IMG_1465.jpg,zebraplains,1
69111,69112,70524599,Site_26_part3_RCNX4401.JPG,zebraplains,1
133726,133727,84351388,Site_35_part4_IMG_0563.jpg,zebraplains,1
159931,159932,84387368,Site_87_part5_IMG_3371.jpg,zebraplains,1
147565,147566,84366075,Site_77_part10_IMG_6694.jpg,zebraplains,1
42860,42861,70481681,Site_70_part1_IMG_6983.jpg,zebraplains,1
158175,158176,84384838,Site_87_part4_IMG_9738.jpg,zebraplains,1
73008,73009,70531221,Site_28_part1_RCNX2662.JPG,zebraplains,1
63745,63746,70517012,Site_25_part1_IMG_3047.jpg,zebraplains,1
63743,63744,70517010,Site_25_part1_IMG_3045.jpg,zebraplains,1
159886,159887,84387287,Site_87_part5_IMG_3326.jpg,zebraplains,1
67365,67366,70521296,Site_26_part2_RCNX3902.JPG,zebraplains,1
39295,39296,70477754,Site_69_part1_IMG_7356.jpg,zebraplains,1
100145,100146,77677845,Site_78_part2_IMG_0880.jpg,zebraplains,1
159727,159728,84386992,Site_87_part5_IMG_3165.jpg,zebraplains,1
157935,157936,84384592,Site_87_part4_IMG_9491.jpg,zebraplains,1
73033,73034,70531280,Site_28_part1_RCNX2688.JPG,zebraplains,1
104603,104604,77684151,Site_82_part1_IMG_1510.jpg,zebraplains,1
157746,157747,84384402,Site_87_part4_IMG_9300.jpg,zebraplains,1
60010,60011,70509533,Site_23_part1_IMG_0082.jpg,zebraplains,1
153272,153273,84372197,Site_83_part3_IMG_2556.jpg,zebraplains,1
43250,43251,70482098,Site_70_part1_IMG_8072.jpg,zebraplains,1
158760,158761,84385737,Site_87_part5_IMG_0333.jpg,zebraplains,1
158624,158625,84385527,Site_87_part5_IMG_0194.jpg,zebraplains,1
78181,78182,70539135,Site_30_part1_RCNX0956.JPG,zebraplains,1
37806,37807,70476197,Site_68_part1_IMG_1847.jpg,zebraplains,1
151708,151709,84370553,Site_82_part2_IMG_1765.jpg,zebraplains,1
32775,32776,70470569,Site_63_part5_RCNX0311.JPG,zebraplains,1
66766,66767,70520360,Site_26_part2_RCNX2958.JPG,zebraplains,1
67166,67167,70521066,Site_26_part2_RCNX3672.JPG,zebraplains,1
158585,158586,84385452,Site_87_part5_IMG_0155.jpg,zebraplains,1
161604,161605,84391110,Site_89_part7_RCNX0156.jpg,zebraplains,1
158142,158143,84384805,Site_87_part4_IMG_9705.jpg,zebraplains,1
78297,78298,70539258,Site_30_part1_RCNX1769.JPG,zebraplains,1
158152,158153,84384815,Site_87_part4_IMG_9715.jpg,zebraplains,1
74790,74791,70534475,Site_28_part1_RCNX8792.JPG,zebraplains,1
39143,39144,70477586,Site_69_part1_IMG_6661.jpg,zebraplains,1
38211,38212,70476608,Site_68_part1_IMG_2258.jpg,zebraplains,1
38636,38637,70477050,Site_68_part1_IMG_2774.jpg,zebraplains,1
158161,158162,84384824,Site_87_part4_IMG_9724.jpg,zebraplains,1
72970,72971,70531121,Site_28_part1_RCNX2611.JPG,zebraplains,1
158441,158442,84385178,Site_87_part5_IMG_0007.jpg,zebraplains,1
106130,106131,77686234,Site_84_part2_RCNX0421.JPG,zebraplains,1
106789,106790,77687403,Site_84_part2_RCNX1300.JPG,zebraplains,1
106451,106452,77686831,Site_84_part2_RCNX0851.JPG,zebraplains,1
69930,69931,70525623,Site_27_part1_RCNX0209.JPG,zebraplains,1
69679,69680,70525217,Site_26_part4_RCNX0646.JPG,zebraplains,1
160080,160081,84387644,Site_87_part5_IMG_3520.jpg,zebraplains,1
145482,145483,84363915,Site_77_part10_IMG_2562.jpg,zebraplains,1
159967,159968,84387433,Site_87_part5_IMG_3407.jpg,zebraplains,1
105957,105958,77685912,Site_84_part2_RCNX0204.JPG,zebraplains,1
105793,105794,77685548,Site_84_part1_RCNX0240.JPG,zebraplains,1
38565,38566,70476977,Site_68_part1_IMG_2701.jpg,zebraplains,1
23769,23770,70459215,Site_56_part1_RCNX0050.JPG,zebraplains,1
72534,72535,70530166,Site_28_part1_RCNX1581.JPG,zebraplains,1
97903,97904,77675352,Site_77_part7_IMG_8109.jpg,zebraplains,1
158617,158618,84385514,Site_87_part5_IMG_0187.jpg,zebraplains,1
63900,63901,70517167,Site_25_part1_IMG_3202.jpg,zebraplains,1
160170,160171,84387800,Site_87_part5_IMG_3611.jpg,zebraplains,1
66345,66346,70519928,Site_26_part2_RCNX2215.JPG,zebraplains,1
63723,63724,70516990,Site_25_part1_IMG_3025.jpg,zebraplains,1
105841,105842,77685719,Site_84_part2_RCNX0039.JPG,zebraplains,1
68604,68605,70524000,Site_26_part3_RCNX2417.JPG,zebraplains,1
158156,158157,84384819,Site_87_part4_IMG_9719.jpg,zebraplains,1
43167,43168,70482007,Site_70_part1_IMG_7416.jpg,zebraplains,1
42912,42913,70481735,Site_70_part1_IMG_7038.jpg,zebraplains,1
160813,160814,84389265,Site_88_part8_IMG_0735.jpg,zebraplains,1
116542,116543,77704763,Site_89_part1_RCNX0649.JPG,zebraplains,1
106494,106495,77686905,Site_84_part2_RCNX0912.JPG,zebraplains,1
151745,151746,84370591,Site_82_part2_IMG_1823.jpg,zebraplains,1
80067,80068,70541993,Site_30_part1_RCNX5960.JPG,zebraplains,1
106507,106508,77686930,Site_84_part2_RCNX0933.JPG,zebraplains,1
67181,67182,70521083,Site_26_part2_RCNX3689.JPG,zebraplains,1
159828,159829,84387173,Site_87_part5_IMG_3267.jpg,zebraplains,1
88175,88176,71558481,Site_68_part1_IMG_1405.jpg,zebraplains,1
38144,38145,70476539,Site_68_part1_IMG_2189.jpg,zebraplains,1
39113,39114,70477556,Site_69_part1_IMG_6630.jpg,zebraplains,1
161314,161315,84390485,Site_89_part6_RCNX0426.jpg,zebraplains,1
72140,72141,70528898,Site_27_part2_RCNX3869.JPG,zebraplains,1
67073,67074,70520956,Site_26_part2_RCNX3562.JPG,zebraplains,1
157960,157961,84384619,Site_87_part4_IMG_9518.jpg,zebraplains,1
158616,158617,84385512,Site_87_part5_IMG_0186.jpg,zebraplains,1
116726,116727,77705110,Site_89_part2_RCNX3267.JPG,zebraplains,1
43213,43214,70482060,Site_70_part1_IMG_7979.jpg,zebraplains,1
104274,104275,77683802,Site_82_part1_IMG_0799.jpg,zebraplains,1
66550,66551,70520139,Site_26_part2_RCNX2736.JPG,zebraplains,1
38313,38314,70476712,Site_68_part1_IMG_2362.jpg,zebraplains,1
66508,66509,70520095,Site_26_part2_RCNX2390.JPG,zebraplains,1
67042,67043,70520917,Site_26_part2_RCNX3523.JPG,zebraplains,1
68807,68808,70524238,Site_26_part3_RCNX2662.JPG,zebraplains,1
106344,106345,77686639,Site_84_part2_RCNX0699.JPG,zebraplains,1
104217,104218,77683745,Site_82_part1_IMG_0733.jpg,zebraplains,1
104898,104899,77684477,Site_82_part1_IMG_2091.jpg,zebraplains,1
72992,72993,70531173,Site_28_part1_RCNX2633.JPG,zebraplains,1
153641,153642,84372581,Site_83_part3_IMG_2966.jpg,zebraplains,1
161202,161203,84390286,Site_89_part6_RCNX0273.jpg,zebraplains,1
35109,35110,70473125,Site_66_part1_IMG_0803.jpg,zebraplains,1
158640,158641,84385558,Site_87_part5_IMG_0210.jpg,zebraplains,1
67348,67349,70521279,Site_26_part2_RCNX3885.JPG,zebraplains,1
116687,116688,77705039,Site_89_part2_RCNX3204.JPG,zebraplains,1
67476,67477,70521675,Site_26_part2_RCNX4296.JPG,zebraplains,1
105717,105718,77685394,Site_84_part1_RCNX0060.JPG,zebraplains,1
159961,159962,84387422,Site_87_part5_IMG_3401.jpg,zebraplains,1
157934,157935,84384591,Site_87_part4_IMG_9490.jpg,zebraplains,1
96763,96764,77673766,Site_77_part5_IMG_9949.jpg,zebraplains,1
88171,88172,71558477,Site_68_part1_IMG_1401.jpg,zebraplains,1
158744,158745,84385713,Site_87_part5_IMG_0316.jpg,zebraplains,1
81170,81171,70543541,Site_30_part3_RCNX0146.JPG,zebraplains,1
66554,66555,70520146,Site_26_part2_RCNX2743.JPG,zebraplains,1
37760,37761,70476150,Site_68_part1_IMG_1800.jpg,zebraplains,1
37762,37763,70476152,Site_68_part1_IMG_1802.jpg,zebraplains,1
161301,161302,84390463,Site_89_part6_RCNX0392.jpg,zebraplains,1
63831,63832,70517098,Site_25_part1_IMG_3133.jpg,zebraplains,1
78188,78189,70539142,Site_30_part1_RCNX0963.JPG,zebraplains,1
158660,158661,84385589,Site_87_part5_IMG_0231.jpg,zebraplains,1
43059,43060,70481899,Site_70_part1_IMG_7284.jpg,zebraplains,1
32893,32894,70470693,Site_63_part5_RCNX0448.JPG,zebraplains,1
68991,68992,70524471,Site_26_part3_RCNX4247.JPG,zebraplains,1
39122,39123,70477565,Site_69_part1_IMG_6640.jpg,zebraplains,1
154038,154039,84373008,Site_84_part4_RCNX0222.jpg,zebraplains,1
66417,66418,70520002,Site_26_part2_RCNX2292.JPG,zebraplains,1
155522,155523,84374580,Site_86_part6_IMG_2922.jpg,zebraplains,1
72973,72974,70531132,Site_28_part1_RCNX2614.JPG,zebraplains,1
31601,31602,70469274,Site_63_part4_RCNX0077.JPG,zebraplains,1
34508,34509,70472477,Site_65_part2_IMG_1592.jpg,zebraplains,1
81182,81183,70543562,Site_30_part3_RCNX0159.JPG,zebraplains,1
39035,39036,70477477,Site_69_part1_IMG_6427.jpg,zebraplains,1
38597,38598,70477010,Site_68_part1_IMG_2734.jpg,zebraplains,1
38445,38446,70476852,Site_68_part1_IMG_2557.jpg,zebraplains,1
106435,106436,77686807,Site_84_part2_RCNX0834.JPG,zebraplains,1
161295,161296,84390451,Site_89_part6_RCNX0385.jpg,zebraplains,1
112139,112140,77695953,Site_86_part5_IMG_3496.jpg,zebraplains,1
158726,158727,84385686,Site_87_part5_IMG_0298.jpg,zebraplains,1
80063,80064,70541985,Site_30_part1_RCNX5956.JPG,zebraplains,1
39449,39450,70477937,Site_69_part1_IMG_7786.jpg,zebraplains,1
68602,68603,70523998,Site_26_part3_RCNX2415.JPG,zebraplains,1
34529,34530,70472499,Site_65_part2_IMG_1614.jpg,zebraplains,1
60682,60683,70513642,Site_24_part1_IMG_3045.jpg,zebraplains,1
159933,159934,84387371,Site_87_part5_IMG_3373.jpg,zebraplains,1
36411,36412,70474533,Site_67_part1_IMG_1844.jpg,zebraplains,1
67585,67586,70522262,Site_26_part2_RCNX4884.JPG,zebraplains,1
67336,67337,70521266,Site_26_part2_RCNX3872.JPG,zebraplains,1
158185,158186,84384848,Site_87_part4_IMG_9748.jpg,zebraplains,1
66370,66371,70519953,Site_26_part2_RCNX2240.JPG,zebraplains,1
38252,38253,70476649,Site_68_part1_IMG_2299.jpg,zebraplains,1
112147,112148,77695961,Site_86_part5_IMG_3504.jpg,zebraplains,1
106409,106410,77686762,Site_84_part2_RCNX0788.JPG,zebraplains,1
74785,74786,70534470,Site_28_part1_RCNX8787.JPG,zebraplains,1
160169,160170,84387798,Site_87_part5_IMG_3610.jpg,zebraplains,1
67113,67114,70521001,Site_26_part2_RCNX3607.JPG,zebraplains,1
39302,39303,70477763,Site_69_part1_IMG_7366.jpg,zebraplains,1
67739,67740,70522524,Site_26_part2_RCNX5146.JPG,zebraplains,1
158180,158181,84384843,Site_87_part4_IMG_9743.jpg,zebraplains,1
155509,155510,84374565,Site_86_part6_IMG_2691.jpg,zebraplains,1
105345,105346,77684972,Site_83_part1_IMG_4126.jpg,zebraplains,1
67808,67809,70522673,Site_26_part2_RCNX5311.JPG,zebraplains,1
158522,158523,84385329,Site_87_part5_IMG_0092.jpg,zebraplains,1
63738,63739,70517005,Site_25_part1_IMG_3040.jpg,zebraplains,1
159749,159750,84387030,Site_87_part5_IMG_3187.jpg,zebraplains,1
158525,158526,84385334,Site_87_part5_IMG_0095.jpg,zebraplains,1
159777,159778,84387082,Site_87_part5_IMG_3216.jpg,zebraplains,1
158061,158062,84384724,Site_87_part4_IMG_9624.jpg,zebraplains,1
158514,158515,84385314,Site_87_part5_IMG_0084.jpg,zebraplains,1
158193,158194,84384856,Site_87_part4_IMG_9756.jpg,zebraplains,1
72400,72401,70529978,Site_28_part1_RCNX1323.JPG,zebraplains,1
22893,22894,70458159,Site_54_part1_IMG_8676.jpg,zebraplains,1
22878,22879,70458140,Site_54_part1_IMG_8655.jpg,zebraplains,1
151378,151379,84370189,Site_82_part2_IMG_0961.jpg,zebraplains,1
159962,159963,84387424,Site_87_part5_IMG_3402.jpg,zebraplains,1
81236,81237,70543660,Site_30_part3_RCNX0225.JPG,zebraplains,1
43143,43144,70481983,Site_70_part1_IMG_7389.jpg,zebraplains,1
159941,159942,84387385,Site_87_part5_IMG_3381.jpg,zebraplains,1
38294,38295,70476692,Site_68_part1_IMG_2342.jpg,zebraplains,1
34513,34514,70472482,Site_65_part2_IMG_1597.jpg,zebraplains,1
67226,67227,70521134,Site_26_part2_RCNX3740.JPG,zebraplains,1
158446,158447,84385187,Site_87_part5_IMG_0012.jpg,zebraplains,1
67568,67569,70522238,Site_26_part2_RCNX4860.JPG,zebraplains,1
154266,154267,84373244,Site_84_part6_RCNX0520.jpg,zebraplains,1
